"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TACSTD2",0.656350365200551,-0.394959592540081,3.68684799772756,0.000265263616608646,0.000992213352106741,-0.60357371342475
"SMAP1",-0.302687122182979,0.0497304517805109,-3.68665214984968,0.00026545964053143,0.000992365225288748,-0.604265785542205
"PBK",0.669946696625655,-0.245392952067138,3.68624586110617,0.000265866729594373,0.000993305481837374,-0.605701389406719
"MTFR1L",-0.306511534511027,-0.0320608169297003,-3.68545457851851,0.000266661258866214,0.000995691308690514,-0.608496934385927
"SYNJ1",0.367837532001053,-0.137417164918034,3.68492568689639,0.00026719356668732,0.000997095805551455,-0.61036516268248
"PYM1",-0.319015833108591,0.268465771730523,-3.68158216193925,0.000270581914264428,0.00100915042206681,-0.622169936372241
"LAD1",0.735653595993106,-0.0734296197306539,3.67845964952159,0.00027378278509517,0.00102049216744463,-0.633185483377423
"MCFD2",0.465200590700552,0.354962183769286,3.67582813636639,0.000276507982415718,0.00103004869762215,-0.642462206781188
"PDXDC1",-0.488164695709162,0.150616585539585,-3.6750352510543,0.000277334088442269,0.0010325237053667,-0.645256121370484
"ADPGK",0.295532995188426,0.127084324748379,3.67445493428074,0.000277940191599402,0.00103417722806654,-0.647300649716414
"SAAL1",0.399634322386431,-0.00438836313623777,3.67379145430941,0.000278634681047348,0.00103615750639914,-0.649637807960453
"FCGR2B",-0.488457602938995,-0.119288435662575,-3.67247746159641,0.000280014910493725,0.00104068405326102,-0.654265298914773
"PRRC1",-0.336662723739839,0.265712630604722,-3.67087253053801,0.000281709475333253,0.00104637289121747,-0.659915319073089
"GATD1",-0.267509391574551,-0.0326463303597813,-3.67000896542875,0.000282625259222726,0.00104916411635878,-0.662954483358486
"FDPS",0.47319311354627,-0.222601988446966,3.66779238117497,0.000284988721168188,0.00105732305906966,-0.670752342725324
"PEA15",-0.358553553587314,-0.111106638553172,-3.66741697352398,0.000285390841887447,0.00105804524370882,-0.672072582745298
"CAPS",0.914462707309116,-0.940060463650668,3.66730135668221,0.000285514793251416,0.00105804524370882,-0.67247916094239
"SERPINB8",0.528044909693784,-0.0861075912964598,3.66478964861631,0.000288220102979607,0.00106745090343665,-0.681308918151547
"HLA-DRB1",0.764843806040803,-0.727826604947549,3.66383400744081,0.000289255725546833,0.00107066539571973,-0.684666952568919
"PECR",-0.45863160395795,-0.226211228223534,-3.66316349991711,0.000289984439856375,0.00107274081603879,-0.687022571970058
"LSM7",0.310042505340483,0.24418280584532,3.66055038988881,0.000292840912647624,0.00108268050217434,-0.696199128342474
"VRK2",0.392673028793962,0.00985824866483265,3.65900887000914,0.000294538391170136,0.00108832617339197,-0.701609710773272
"LRRC41",0.379251525624829,0.108989721905957,3.6584787817878,0.000295124245611345,0.00108986021297191,-0.703469782631641
"TRMT6",0.390958858157933,0.0772733869860828,3.6562794258131,0.000297566709625725,0.00109824476356084,-0.711184636983276
"PNPT1",0.418574935696047,0.150340572585608,3.65534180457066,0.000298613743103059,0.00110147241462336,-0.714472304565446
"SHMT2",0.566914742660782,0.211457631005431,3.6551311625358,0.000298849441559479,0.00110170536048341,-0.715210791160303
"PLCB4",0.572787337167067,-0.591027208710309,3.65480962847032,0.000299209560464269,0.00110239644752704,-0.716337976721525
"DNAJC1",0.512749512122752,-0.214589200010134,3.65454234512159,0.000299509229144908,0.00110286414538076,-0.717274908726026
"CCDC117",0.418114121126102,-0.249801657088962,3.65343150468078,0.000300757692236316,0.00110682297690425,-0.721168159225314
"CA12",-0.828793360710037,-1.12389098646052,-3.65268569904491,0.000301598641276423,0.00110927841275919,-0.723781431010267
"TBCC",-0.248705106422453,0.0244421088721275,-3.65124447486635,0.000303229995566425,0.0011144283015038,-0.728830026394594
"PRR15L",-0.456478081757178,-0.279919776065946,-3.65114058830149,0.000303347907284824,0.0011144283015038,-0.729193869111433
"ELANE",0.907362989129902,-0.761142183804741,3.65083376001659,0.000303696410630729,0.00111506703960736,-0.730268420443924
"UBTF",0.381308120805716,0.0553074257258497,3.64992347429867,0.000304732553719704,0.00111822836523006,-0.733455865761234
"RPL26",0.333593829760634,0.236783786636659,3.64968915307813,0.000304999810177611,0.00111856621940497,-0.734276243449035
"MMP12",1.07987062773373,-0.749408609767842,3.64660953084578,0.000308532844799401,0.00113087383125383,-0.745053737450243
"FBLN5",0.68116144532154,-0.154859598627687,3.64553178192227,0.000309778337268459,0.00113478754071091,-0.748823462251972
"ADNP",0.295689138360172,0.274205482359231,3.64522981749083,0.000310128147356686,0.0011354175578397,-0.749879482002905
"SHMT1",-0.47245353447697,-0.17714051816016,-3.64292807895729,0.00031280682675295,0.00114417947455321,-0.757926392112346
"SLC15A4",0.515107176398519,-0.328535006180542,3.64274036386456,0.000313026239660483,0.00114417947455321,-0.75858243992372
"PDE4DIP",-0.244269844351843,0.147505863880156,-3.64271237007903,0.00031305897291221,0.00114417947455321,-0.758680273080608
"EPN2",-0.324720462067595,-0.178972988795287,-3.64015040241332,0.000316068358506067,0.00115451261771319,-0.76763094474679
"CBR3",-0.489496409808903,-0.169743774877262,-3.63999831640853,0.000316247857224802,0.00115451261771319,-0.768162100505237
"SLC39A7",0.716899146763961,-0.287874269446208,3.63878761638235,0.000317680202452484,0.00115907891009092,-0.772389703357609
"PSMG2",0.422538393303496,0.11201542925716,3.63736720152103,0.000319368431920465,0.00116457306556949,-0.777347948179727
"SPARCL1",-0.450563929187707,-0.56891841877774,-3.63702402812943,0.000319777572941577,0.00116539943106848,-0.778545596276397
"SCD5",0.678835795608482,-0.67208541756108,3.63608774961447,0.000320896338683843,0.001168809539359,-0.781812604216111
"DDX47",0.365921431401085,0.1117140990965,3.63453079523753,0.000322764906599697,0.00117494522727427,-0.787243651911412
"ZADH2",-0.43643761921013,-0.339951423087359,-3.63321372572436,0.000324353560741302,0.00118005554719841,-0.791836245046066
"PLEK",0.481365163201737,-0.0962054807560223,3.63249052561523,0.000325229011115645,0.0011825667630828,-0.794357374970113
"LRRC59",0.452788651364688,0.214213637502836,3.63075253324022,0.000327341983656681,0.00118930666513239,-0.800414252801537
"NUDT19",0.447670958733601,-0.112061308415673,3.63065974985855,0.000327455147580696,0.00118930666513239,-0.800737526295861
"C1orf50",-0.333237366769897,-0.00933133360501243,-3.63012784218792,0.000328104602721428,0.00119098799793992,-0.802590638293066
"SRPRB",0.432497897922053,0.122844004653891,3.62996105912948,0.000328308492785727,0.00119105098093004,-0.803171641825604
"IFIT1",0.673195340602641,-0.449225894180004,3.62965409001506,0.000328684069824105,0.00119173639172454,-0.804240931472911
"MTMR14",0.284327289186236,-0.0209698745338048,3.62896308647321,0.000329530991840981,0.00119412904818653,-0.806647653006667
"MLLT1",0.280301695959826,8.2404757713217e-05,3.62727533415329,0.000331608201991598,0.0012009746850348,-0.812524209121403
"RTN2",-0.535069390369155,-0.476383121559827,-3.62710804727557,0.000331814760290616,0.00120104152180022,-0.813106545
"NOP14",0.360941917598885,0.104402297980055,3.62590189359421,0.000333307648078537,0.00120576166174587,-0.817304506091297
"PKP2",0.859774560568924,-0.722520687042409,3.62313233395342,0.000336759530389354,0.00121755923076785,-0.826938949943405
"NCK1",-0.235232098266348,-0.0299005161076786,-3.62186003972393,0.000338356511223699,0.00122264081729673,-0.831362590740494
"GOLT1B",0.419296974886114,-0.178754576928422,3.61931970504149,0.000341566450023059,0.00123354173269074,-0.840190790483264
"NHLRC2",-0.236842792254312,-0.234633541310838,-3.61902951551771,0.000341934946107478,0.00123417446630653,-0.841198896373379
"RPS19BP1",0.39687619560855,0.184295228029425,3.6187744740863,0.000342259117949435,0.00123464659215093,-0.842084837676438
"PPP4R3B",0.361980854970466,0.111350371614296,3.61848974834158,0.000342621361389074,0.00123525544464666,-0.843073825715658
"GAL3ST4",-0.363617367903794,-0.0640724533909524,-3.61821519691447,0.000342971001697438,0.00123550702838579,-0.844027405450652
"GPCPD1",0.407837244347895,-0.0873699555075098,3.61813111571922,0.000343078145861865,0.00123550702838579,-0.844319425256679
"MPO",0.907826090159519,-0.620010896722556,3.61712555342052,0.000344361967785572,0.00123943132148302,-0.847811327006709
"CRIP2",-0.489860978578538,-0.380235655422648,-3.61611225607618,0.000345660230889792,0.00124340314041201,-0.85132918259624
"DTYMK",0.322741513139303,0.220528599033235,3.61551920288397,0.000346422198338181,0.00124544241913811,-0.853387657919516
"RAB21",0.301629975035968,0.00800638670858401,3.61401105864616,0.000348367010662311,0.00125172952339834,-0.858620990456684
"LRRC20",-0.420319454133977,0.0304291936099367,-3.61326998444632,0.000349326410120271,0.00125447082599434,-0.861191814350259
"RAB31",0.435088298684817,0.0115398741379037,3.61232468679056,0.000350553801801591,0.00125817089629183,-0.864470392958256
"GGACT",-0.403490816321151,-0.246669235700839,-3.61162870583302,0.000351460064726636,0.00126071489510088,-0.866883759249542
"RPL6",0.402772292264198,0.114749389218162,3.60959705356,0.000354118163081833,0.00126953648022319,-0.873926208933132
"RFC5",0.291444314001883,0.181461473738532,3.60724764016447,0.000357215547781296,0.0012799221507203,-0.882065570178607
"RHPN2",0.536388971930864,-0.0910678538162735,3.60692532641453,0.000357642454876685,0.00128073307593249,-0.883181819338014
"GAPDH",-0.312992996148587,0.070808780639637,-3.60585206645345,0.000359067453732738,0.0012851152982531,-0.886898109426894
"NELFE",0.230731804295222,0.185128663395661,3.60538601853804,0.000359687898640295,0.00128661469625674,-0.888511537469762
"SDR16C5",0.920351654993375,-0.58382148135555,3.60522877103501,0.000359897467781243,0.00128664352283496,-0.889055874779716
"LPCAT3",0.600568455339138,-0.550889811203328,3.60319737355131,0.000362615112945351,0.00129563374155348,-0.896085908811436
"TJP1",0.281010302913997,-0.3566553724571,3.60217912923015,0.000363984582306033,0.00129979952909621,-0.899608357629688
"PRDX3",-0.379993590431374,0.152420505145955,-3.60073527709191,0.000365934795048091,0.00130603335180663,-0.904601549433656
"CORO2B",-0.416283576354069,-0.34751670563122,-3.59941392980482,0.000367728136700878,0.00131170064404196,-0.909169468381767
"SSR4",0.375369667040138,0.191957343757373,3.59869543864411,0.000368706738933107,0.00131445702294131,-0.911652653567912
"DIP2A",-0.207986203648709,-0.0854328030518568,-3.59818519009148,0.000369403194372307,0.00131620502012677,-0.913415850953209
"RNASE6",-0.423566504655598,-0.0839819511800379,-3.59762636452614,0.000370167371628649,0.00131819222969823,-0.915346644256562
"WDR44",-0.237652596280451,0.0276792018978049,-3.59731774019197,0.000370590042285842,0.00131896177257252,-0.916412850666345
"CD151",-0.442354198288705,-0.463088866796494,-3.59694034280843,0.000371107515766339,0.00132006768143068,-0.917716532849656
"PTP4A1",-0.507639106909529,-0.298313073150772,-3.59496968074944,0.000373820656048419,0.00132897822320109,-0.924521937504909
"GNB2",-0.236978852541675,-0.137670292731699,-3.59311956744415,0.00037638477130847,0.00133734934045886,-0.9309079061382
"TTC1",-0.283460770221437,0.181962971164031,-3.59295092467717,0.000376619316725576,0.00133743845233192,-0.931489853091319
"CD48",-0.619757177751709,-0.67730164845716,-3.58720491801277,0.000384693249724941,0.00136535097248124,-0.951302895391898
"OCIAD1",-0.333266429717633,0.0806183301185359,-3.58649866461142,0.00038569677212272,0.00136815216111309,-0.953736133242235
"GZMA",-0.582893611154347,-0.726828178416009,-3.58117245954515,0.000393344361560255,0.00139450513523722,-0.97207210774357
"PM20D2",0.767555679857503,-0.677536812128893,3.58020726214721,0.000394745376559165,0.00139869546577706,-0.975392195166523
"INPP5A",-0.338263206957211,-0.590826455744527,-3.57779401868894,0.000398268798991571,0.00141039727208052,-0.983689650897669
"ALDOA",-0.336562169055828,0.0985428932969927,-3.57699676063191,0.000399439296051898,0.00141320742215181,-0.986429726105247
"ATP6AP2",0.409743547712233,0.0447899101968422,3.57695207585161,0.00039950499561222,0.00141320742215181,-0.986583285329692
"SH2D1A",0.670875467631159,-0.565954758351062,3.57673105699601,0.00039983010646327,0.00141357432434551,-0.987342790414861
"CXADR",0.665840416171175,-0.406713321895655,3.57491529666371,0.000402510439685174,0.00142226295372985,-0.993580791799917
"NOL3",-0.39846867421227,-0.0804997171579854,-3.57444021041814,0.000403214515851507,0.00142396276753975,-0.99521245555766
"CCNB1",0.626338416452176,-0.0959279873350478,3.57274092200475,0.000405742326577844,0.00143209770878913,-1.00104694788096
"NUDCD2",-0.283385025000356,0.0881216122674629,-3.57186113812568,0.000407056902000369,0.00143594382280241,-1.00406666971099
"TFIP11",0.231710477615153,0.0987495669530875,3.57033610428315,0.000409345084309742,0.00144321831215776,-1.00929948164011
"RNF121",0.591484588187569,-0.0938573155151037,3.57014780262331,0.000409628450390396,0.00144342033981384,-1.00994545315944
"S100A9",1.18083330445503,-1.27828601097998,3.56815578148926,0.000412637440485908,0.00145322121208082,-1.01677717884385
"RALYL",0.470049111586406,0.339301527640756,3.56765564117037,0.000413396163327645,0.00145509068514168,-1.01849187823845
"ALKBH3",-0.323987372770864,0.00625236524787867,-3.56633962946231,0.000415398837178585,0.0014613342013142,-1.02300267816156
"NUDT16",-0.261730964732791,0.018988630742709,-3.56489371697178,0.000417609683102934,0.00146830276795828,-1.02795695379514
"DDX39A",0.39857450522251,0.117960334829853,3.56445735778579,0.000418279055394347,0.00146984687324871,-1.02945172994218
"HSD17B7",0.547201852005374,0.115331001934604,3.5640703341569,0.000418873589369918,0.00147038420029779,-1.03077736226605
"ALDH1L2",-0.531692833810533,0.134671839160052,-3.56405800711681,0.000418892538816238,0.00147038420029779,-1.03081958262206
"DVL2",-0.236711059045974,-0.0430729666588481,-3.56355766612864,0.0004196623550905,0.00147182444993269,-1.03253314630583
"ZYX",-0.330177102161718,-0.268532502179529,-3.56334459479719,0.000419990585827178,0.00147182444993269,-1.03326280362992
"ARMC6",0.318320483392821,0.0566766703103474,3.56332066521407,0.000420027463753676,0.00147182444993269,-1.03334474735255
"SRXN1",0.571947165129666,-0.209239560312826,3.56319258649064,0.000420224897764651,0.00147182444993269,-1.03378332750289
"TRIM32",-0.23017859717564,0.104762030570781,-3.56302134644521,0.00042048900118413,0.00147194203539511,-1.03436968222929
"MRPL32",-0.439621545152341,0.122266260498091,-3.5588232163382,0.000427012682202974,0.00149395943883068,-1.04873662608078
"IK",0.182558907406772,0.289992080203926,3.55831698311429,0.000427805725510351,0.00149591432496363,-1.05046801031705
"ANGPTL2",-0.537346975269063,0.00546051581059999,-3.554857546336,0.000433262218131599,0.00151416489478394,-1.06229363470286
"RAP2B",0.398489543901597,-0.114627853792321,3.55381859411807,0.000434913635780363,0.00151910479456106,-1.06584307478067
"TMEM63B",0.394098505347826,-0.22492527175509,3.55361766651294,0.000435233691228045,0.00151939153553366,-1.06652940595694
"CFB",-0.460432686137155,-0.242282963650423,-3.55315598646849,0.000435969933488409,0.00152045964251381,-1.06810628261456
"ATXN3",-0.275716633456454,-0.0720987296354514,-3.55312717797814,0.000436015913146874,0.00152045964251381,-1.06820467225238
"GMPS",0.303719406523218,0.216534385742245,3.55279338470053,0.000436548994069783,0.00152148762398229,-1.06934462257022
"SPCS2",0.531622005635209,-0.159282310299622,3.55210184871951,0.000437655349435147,0.00152451140542467,-1.07170599821114
"CHAF1B",0.477135112312672,-0.00643231025531222,3.55064380085307,0.000439996632096968,0.00153183124097009,-1.07668337325695
"HMOX2",0.387755156207686,0.110033164789102,3.54974799864049,0.00044144089920451,0.00153602187543368,-1.07974045737342
"BCKDHB",-0.406048682757584,0.0637002693889123,-3.54895722845024,0.000442719520060657,0.00153963188212815,-1.08243850731831
"PAF1",0.221351899081072,0.239074598797922,3.54316807065418,0.000452186497638546,0.00157169884998482,-1.10217372855403
"DNAJC7",0.277987289637939,0.200884182977791,3.54297703179927,0.000452502113648494,0.00157194014997042,-1.10282447066574
"THRAP3",0.198953520649441,0.251809031273115,3.54182295414167,0.000454413166035969,0.00157772053569313,-1.10675495300436
"RAB35",0.261135393245403,-0.0825927576965256,3.54122428906223,0.000455407481181363,0.0015803134605125,-1.10879338007415
"TYMP",0.473698474594042,0.133034643044421,3.54000121755962,0.00045744520781884,0.00158652235302732,-1.11295688981728
"PRKAB1",-0.359296329598317,-0.0254662970073823,-3.5396519310524,0.000458028711726265,0.00158768367229761,-1.11414566623059
"GMPPB",-0.302482014272928,0.125978614739616,-3.53917463772432,0.000458827186754563,0.00158958849019418,-1.11576993069992
"NAA25",0.277834422686334,0.105531729749156,3.53728295483799,0.000462004677574661,0.00159972877782766,-1.12220547090247
"NUP50",0.257570935619606,0.104634477088295,3.53537745433094,0.000465226220475083,0.00161001052451675,-1.12868479514965
"RPL14",0.396299890286134,0.20378691279375,3.53471668208714,0.000466348265588608,0.00161246943000761,-1.13093088105954
"HAAO",-0.440993253661803,-0.59674138533027,-3.53466165369835,0.000466441822587949,0.00161246943000761,-1.13111791508185
"CLPTM1",0.356806742599346,-0.0832405542554852,3.53375495148906,0.000467985895271449,0.00161693178642219,-1.13419928419976
"YARS2",0.380817682693154,0.0857375859210944,3.53274787227712,0.000469706519858779,0.00162199898826301,-1.13762091919573
"CNBP",-0.404510939456941,0.39680833221938,-3.53150627981501,0.000471835977349187,0.0016284717380403,-1.14183808807622
"TIMM10",-0.314552272879448,0.178805299407752,-3.53011139410941,0.000474239138197083,0.00163588163013959,-1.14657429067659
"RAB14",0.25691749665705,0.0023502763978165,3.52931063181259,0.000475623898283728,0.0016397724570959,-1.14929241968382
"CCDC134",0.374751836771422,0.246106086974728,3.52770489639272,0.000478412124085078,0.00164849509567362,-1.15474124846157
"CERS6",0.508003746045507,0.0680630685253093,3.52729572184889,0.000479125066152006,0.00165006124454183,-1.15612935500951
"ARL8B",0.33497776924247,-0.126054634933143,3.52558199528521,0.000482121877424668,0.00165948689345364,-1.16194147460238
"LTA4H",0.405740314927122,-0.329788462375643,3.52329892518382,0.000486141593671565,0.00167242137693585,-1.16968045944102
"CNPY4",-0.315371489353632,0.0191888688552462,-3.52177575259419,0.000488840824864062,0.00168080165145775,-1.17484101367514
"LIG1",0.439855959499975,0.0621316374448437,3.52013972418261,0.000491755684094337,0.00168991390901095,-1.18038162170817
