"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EPB41L2",-1.26794368115939,-0.333905093855421,-12.063891374561,5.06428173936019e-28,6.599069164452e-26,52.8744811692682
"LIMD1",-0.765732674926082,-0.223318009488468,-12.041894930851,6.0963356067898e-28,7.78502056987057e-26,52.6909492864169
"ACE",-1.24271531310579,-0.866331008856285,-11.9942646930263,9.1054265625318e-28,1.13996369807383e-25,52.2939812454155
"CKM",-2.13893538036556,-1.57926225224494,-11.8699953635141,2.58601779676033e-27,3.12521987249523e-25,51.2611827951045
"F9",-1.61580094118828,-0.48633021325419,-11.8696206908151,2.5941527524236e-27,3.12521987249523e-25,51.2580753450399
"LYVE1",-1.54290318793967,-1.18905150345876,-11.8394358938331,3.34065288732887e-27,3.9500127195546e-25,51.0078582875023
"PALD1",-1.04104628201666,-0.178919606717183,-11.8076401521402,4.35923842704296e-27,5.06067951939441e-25,50.7445637287063
"MYL4",-1.2281111992732,-0.600287362037236,-11.7668221092406,6.13206835518875e-27,6.99165293712146e-25,50.4069762070811
"ARHGAP6",-1.16405222716545,-0.71082312169025,-11.7327261071041,8.15158414695638e-27,9.13120434707307e-25,50.1253476617162
"PEAK1",-0.827421294406865,-0.35289371041837,-11.57798788291,2.95475783348451e-26,3.25278082186183e-24,48.8514668294681
"STARD13",-0.817678046137756,-0.348462187484923,-11.4219502745044,1.07500419992176e-25,1.16337318923736e-23,47.5741023232971
"GPRC5A",-2.39534719894268,-0.740195417393049,-11.3644928517369,1.72640520945006e-25,1.83718287705644e-23,47.1056153049006
"EFNB1",-1.22195292205158,-0.617683239775642,-11.3162871804881,2.56690053366863e-25,2.68682949302856e-23,46.7133568182541
"RALA",-0.957690503132932,-0.101237241302069,-11.2892768458528,3.2047614354584e-25,3.30038738151643e-23,46.4938880606214
"CASKIN2",-0.728318441430516,-0.356925017793248,-11.2836488603664,3.35634663679674e-25,3.40163067872178e-23,46.4481876787549
"LMCD1",-1.45266989434626,-0.0774527481419267,-11.2601465192571,4.07039717344765e-25,4.06085718007238e-23,46.2574525764289
"RNF123",-0.752812604837746,-0.408158399497769,-11.2345256355383,5.02194730345969e-25,4.93309746655232e-23,46.0497248154264
"AHNAK",-1.11672217969637,-0.714862077878776,-11.0949784566591,1.57110226369703e-24,1.51992241722811e-22,44.9220326097374
"PKLR",-1.52187135482079,-0.928521347422197,-11.0720307365596,1.89407884203388e-24,1.79704098628303e-22,44.7372002546246
"ABLIM2",-1.27474171771981,-0.519597220334449,-11.0700324518482,1.92515124318979e-24,1.79704098628303e-22,44.7211133241287
"SERPINC1",-1.31058026325401,-0.641334451793718,-11.0689631401121,1.94198634382974e-24,1.79704098628303e-22,44.7125055132023
